"","beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
"182",0.727441896072775,0.563942283588138,0.1881235242335,0.299192896358014
"183",0.720713911786708,0.489235761080239,0.149562388794405,0.198854976818335
"184",0.745518120220993,0.562539368934933,0.147132034000193,0.292449142158261
"185",0.609840521343221,0.602289367057276,0.138625687027119,0.286331057788918
"186",0.686288037747091,0.569092187345786,0.138143375090863,0.313907513297563
"187",0.784915571772444,0.4913919265283,0.156522039042985,0.322882684511153
"188",0.641706439774935,0.643389722176148,0.141322619946484,0.261985789666909
"189",0.600628372657178,0.458561018283851,0.148636055449221,0.236096625589695
"190",0.756489425543568,0.436930591804986,0.196893092948549,0.265084128831249
"191",0.542198018049127,0.508820745130706,0.127804180858736,0.205469166660069
"192",0.781677921629585,0.603247190305854,0.10683367735136,0.269984944238903
"193",0.661540789540004,0.575093003861077,0.183998027316957,0.258039452470039
"194",0.834874014562652,0.47036605573748,0.150958897533946,0.221510811062872
"195",0.852457154582137,0.525131118281366,0.144346390204928,0.228996342521044
"196",0.850081290032575,0.488643406461225,0.208933113669732,0.249792317137618
"197",0.677102669401839,0.570358028408723,0.146915415534756,0.276496054009244
"198",0.625784926729274,0.553068464858624,0.136080934480169,0.287012022405119
"199",0.727088465138645,0.482213654967623,0.148620396827336,0.211307661705444
"200",0.660752286377194,0.515267029760177,0.163738741754829,0.280734345454117
"201",0.909861842625341,0.611861307739404,0.134938177989022,0.247336185277465
"202",0.666157689624423,0.555183424771199,0.177385166943852,0.298578453717615
"203",0.626135707964487,0.462406789624392,0.147429483527011,0.168218764589173
"204",0.643701037328692,0.411972157338226,0.114562498664274,0.288960840204096
"205",0.645217058153877,0.444586174280375,0.107122161453048,0.18023126790373
"206",0.650030732134305,0.508564867453509,0.18087468523448,0.235285963541692
"207",0.643258869563908,0.630630448777491,0.15022440323105,0.228889132765937
"208",0.749300717637429,0.508562609498354,0.173557236914342,0.25593707190705
"209",0.597100753396945,0.510225348109877,0.140523403791756,0.278796226541164
"210",0.677211081505786,0.477557868096181,0.119598925178302,0.290152178004609
