"","kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
"178",0.309403622519215,0.522819538358727,0.149937909233285,0.277372366002093
"179",0.264598801054431,0.52674525158637,0.135861319467588,0.263155321901914
"180",0.250756999519303,0.483725063846288,0.147460865922289,0.248670724976735
"181",0.247653875137312,0.383564798735414,0.115866668488348,0.317045365825559
"182",0.241510984684803,0.455228974631586,0.123411303045685,0.241936295837879
"183",0.235158435803593,0.315874024880682,0.0946876024393325,0.301646244837949
"184",0.262055489111734,0.442946988666745,0.0998841693975719,0.259649945881441
"185",0.161494207305646,0.472068033511366,0.126709614984094,0.252442793832453
"186",0.199754084844798,0.366145755217054,0.117200571950373,0.216399573848848
"187",0.207766905675721,0.438570202024133,0.147840944579047,0.228559837993369
"188",0.276296909575594,0.432562195993325,0.133528786680168,0.25233230908486
"189",0.238744602607549,0.403629211938085,0.126464298245472,0.278579082036727
"190",0.254583543725976,0.457353659801704,0.141519495966136,0.292707398337845
"191",0.254357773355409,0.44613021683573,0.118451752773946,0.318736712022773
"192",0.215044139406331,0.419437980373562,0.138400494194404,0.30939391489363
"193",0.314600752579499,0.364285340135884,0.158790240374337,0.28329836312395
"194",0.224654652924471,0.49575762871562,0.101482643449991,0.298664286555826
"195",0.285923719543136,0.414970695812937,0.156212448802474,0.268643153325775
"196",0.279737289228148,0.359390438639239,0.116777736901738,0.267396991829906
"197",0.27043415238618,0.361518896783182,0.121755875488859,0.2509554017531
"198",0.279047046989613,0.464229603237376,0.12598224261453,0.218639347604921
"199",0.243146941910217,0.400146715073988,0.150151775905306,0.312780312612377
"200",0.171273954861712,0.366703840809021,0.114705515413696,0.239220541747517
"201",0.240350242573388,0.371858271647082,0.105678085513714,0.286487974350189
"202",0.259093705616063,0.411678130503787,0.16457244227224,0.252435527248792
"203",0.249888955819479,0.45288077314187,0.105921830035696,0.325762694248471
"204",0.27166662864742,0.456864082806538,0.10423055565402,0.263353405721368
"205",0.210981630776473,0.441136893167462,0.158052324032495,0.267611630563286
"206",0.223548892660097,0.435405713226172,0.149497592781066,0.263350715002391
"207",0.24733796386188,0.43490849151595,0.124760485421525,0.286178527016741
"208",0.292383832638851,0.442381949338886,0.120587468702479,0.310077507882579
"209",0.184685169263559,0.368510495319342,0.141220608806154,0.290214210065442
"210",0.345358016258048,0.463033742309146,0.115745044196037,0.250882337973471
"211",0.230662361301712,0.406798296094758,0.132880018347639,0.30400314736882
"212",0.252454836296946,0.471963352702349,0.117373889461203,0.252027234930582
"213",0.255841658927738,0.407315677335898,0.146107517689544,0.310909222459606
"214",0.260273501610974,0.461837942432882,0.141515625736526,0.274851783873007
"215",0.238979334655716,0.476008282489158,0.145890232954158,0.288325833675078
"216",0.276884787239667,0.452114854212404,0.121896118439768,0.332401231887042
"217",0.250421599475756,0.396844003886343,0.124922411948708,0.252817990771366
"218",0.213228207671697,0.413594887201651,0.147810748674232,0.228454998920508
"219",0.235185823274113,0.425959690468983,0.120935085306057,0.270656635664786
"220",0.246749293656927,0.440141859837227,0.127452065455549,0.270009444418116
"221",0.267082259656467,0.404546679463834,0.118413167196668,0.24940602677872
"222",0.225371744184114,0.375969422831622,0.113954180290648,0.263363439980915
"223",0.253020807328817,0.407921494318615,0.104101848122385,0.296610040928848
"224",0.258851760700795,0.403741763832828,0.109036864241452,0.283167441177617
"225",0.233040992691954,0.389322761085395,0.117687594439657,0.275432830236442
